Order ID,Order Date,Product Name,Category,Sub-Category,Sales Revenue,Quantity Sold,Profit,Customer Segment,Region,State/City
CA-2023-107782,2025-12-06,Scanner & Document Digitizer,Technology,Machines,324295.94,4,16214.88,Consumer,East,"Massachusetts, Boston"
CA-2024-100664,2025-12-07,Mechanical Keyboard,Technology,Accessories,42649.55,4,7108.12,Consumer,West,"Washington, Seattle"
CA-2023-100680,2025-12-07,3-Shelf Walnut Bookcase,Furniture,Bookcases,84910.66,5,-12737.18,Home Office,East,"Pennsylvania, Philadelphia"
CA-2025-101365,2025-12-07,LED Desk Lamp,Furniture,Furnishings,30148.09,5,3349.88,Corporate,East,"District of Columbia, Washington"
CA-2023-103216,2025-12-07,Corner Bookshelf White,Furniture,Bookcases,170418.92,4,-3787.29,Consumer,East,"Massachusetts, Boston"
CA-2023-103467,2025-12-07,5-Shelf Oak Bookcase,Furniture,Bookcases,89713.04,5,7177.01,Corporate,South,"Georgia, Atlanta"
CA-2023-103603,2025-12-07,3D Printer Pro,Technology,Machines,48933.48,1,2446.01,Consumer,Central,"Texas, Houston"
CA-2025-104465,2025-12-07,Logitech Wireless Mouse,Technology,Accessories,40252.51,10,-2875.95,Consumer,Central,"Michigan, Detroit"
CA-2025-104525,2025-12-07,Brother Monochrome Copier,Technology,Copiers,125579.83,1,43953.48,Consumer,South,"Florida, Miami"
CA-2024-105346,2025-12-07,Clear View Binder,Office Supplies,Binders,4779.14,3,2150.53,Consumer,South,"Tennessee, Nashville"
CA-2025-105442,2025-12-07,Nokia retro phone,Technology,Phones,84469.1,2,-5278.8,Corporate,East,"New York, New York City"
CA-2022-102535,2025-12-08,Folding Chair 4-Pack,Furniture,Chairs,265023.15,10,31802.28,Consumer,Central,"Michigan, Detroit"
CA-2022-102778,2025-12-08,Anti-Fatigue Floor Mat,Furniture,Furnishings,23511.41,3,0.0,Consumer,Central,"Michigan, Detroit"
CA-2022-105692,2025-12-08,OnePlus 12,Technology,Phones,220567.52,3,33084.63,Consumer,Central,"Texas, Houston"
CA-2024-106726,2025-12-08,Desk Organizer Tray,Furniture,Furnishings,18825.23,2,3764.88,Corporate,East,"District of Columbia, Washington"
CA-2024-107310,2025-12-08,Zipper Binder Portfolio,Office Supplies,Binders,2194.52,1,987.7,Corporate,South,"Florida, Miami"
CA-2023-107698,2025-12-08,Conference Room Table,Furniture,Tables,34313.86,2,-17156.93,Home Office,Central,"Texas, Austin"
CA-2023-107915,2025-12-08,Label Printer XL,Technology,Machines,434453.54,9,21722.76,Consumer,South,"North Carolina, Charlotte"
CA-2022-100245,2025-12-09,Address Labels Roll,Office Supplies,Labels,808.42,4,115.37,Home Office,West,"Oregon, Portland"
CA-2025-100545,2025-12-09,Catalog Envelopes 100-Count,Office Supplies,Envelopes,1758.77,2,703.84,Consumer,Central,"Texas, Austin"
CA-2025-100650,2025-12-09,File Folder Labels,Office Supplies,Labels,5534.44,4,2213.61,Consumer,South,"Georgia, Atlanta"
CA-2022-101882,2025-12-09,Samsung Galaxy S24,Technology,Phones,28323.75,1,-1769.56,Consumer,East,"New York, New York City"
CA-2022-103225,2025-12-09,Microwave Oven Stainless Steel,Office Supplies,Appliances,15599.85,1,2807.89,Consumer,West,"California, San Francisco"
CA-2025-104439,2025-12-09,Standing Desk Wood,Furniture,Tables,73879.96,3,-81268.62,Consumer,Central,"Michigan, Detroit"
CA-2022-104847,2025-12-09,Colored Cardstock,Office Supplies,Paper,5248.09,3,1749.64,Home Office,South,"Florida, Miami"
CA-2022-105302,2025-12-09,Label Printer XL,Technology,Machines,296030.29,5,14801.39,Corporate,Central,"Texas, Houston"
CA-2023-105365,2025-12-09,Heavy Duty Shredder,Technology,Machines,288322.91,3,14416.27,Consumer,East,"Massachusetts, Boston"
CA-2025-105781,2025-12-09,Sketching Colored Pencils,Office Supplies,Art,634.12,1,-0.0,Consumer,East,"District of Columbia, Washington"
CA-2024-106199,2025-12-09,Push Pins Assorted,Office Supplies,Fasteners,243.19,1,84.66,Home Office,East,"Massachusetts, Boston"
CA-2022-106333,2025-12-09,Heavy Duty D-Ring Binder,Office Supplies,Binders,12250.8,5,5512.86,Corporate,Central,"Illinois, Chicago"
CA-2025-106334,2025-12-09,Google Pixel 8,Technology,Phones,35832.76,1,-7679.16,Corporate,West,"Washington, Seattle"
CA-2025-106455,2025-12-09,Ergonomic Office Chair,Furniture,Chairs,110028.95,7,13203.64,Consumer,Central,"Texas, Austin"
CA-2024-107489,2025-12-09,Push Pins Assorted,Office Supplies,Fasteners,519.58,1,-155.21,Corporate,South,"North Carolina, Charlotte"
CA-2024-100813,2025-12-10,Under-bed Storage Organizer,Office Supplies,Storage,35543.09,5,-24880.08,Corporate,East,"Massachusetts, Boston"
CA-2022-101944,2025-12-10,Heavy Duty Shredder,Technology,Machines,526024.95,7,-98629.73,Corporate,West,"California, Los Angeles"
CA-2025-102377,2025-12-10,Air Purifier HEPA,Office Supplies,Appliances,31551.62,1,-788.5,Corporate,West,"Oregon, Portland"
CA-2024-102658,2025-12-10,Ergonomic Office Chair,Furniture,Chairs,242920.25,8,-8573.07,Home Office,South,"Tennessee, Nashville"
CA-2023-102841,2025-12-10,Scanner & Document Digitizer,Technology,Machines,231409.81,5,11571.03,Corporate,Central,"Michigan, Detroit"
CA-2023-102889,2025-12-10,Samsung Galaxy S24,Technology,Phones,438499.79,9,65775.01,Home Office,South,"Tennessee, Nashville"
CA-2024-103424,2025-12-10,Heavy Duty D-Ring Binder,Office Supplies,Binders,633.29,1,223.27,Consumer,Central,"Michigan, Detroit"
CA-2025-104090,2025-12-10,File Filing Cabinet 3-Drawer,Office Supplies,Storage,31276.06,3,-1954.65,Corporate,South,"Tennessee, Nashville"
CA-2023-104441,2025-12-10,Mesh Task Chair,Furniture,Chairs,32361.7,1,3883.57,Corporate,East,"Massachusetts, Boston"
CA-2023-104505,2025-12-10,Compact Office Refrigerator,Office Supplies,Appliances,162555.5,10,-4064.51,Consumer,West,"California, San Francisco"
CA-2024-105569,2025-12-10,Microwave Oven Stainless Steel,Office Supplies,Appliances,8454.38,1,-5411.6,Consumer,East,"Massachusetts, Boston"
CA-2025-105602,2025-12-10,Google Pixel 8,Technology,Phones,244104.66,6,-52307.43,Corporate,South,"North Carolina, Charlotte"
CA-2022-105791,2025-12-10,5-Shelf Oak Bookcase,Furniture,Bookcases,8910.88,1,-1337.13,Consumer,East,"Pennsylvania, Philadelphia"
CA-2025-107586,2025-12-10,Logitech Wireless Mouse,Technology,Accessories,10111.89,2,2528.18,Corporate,South,"Tennessee, Nashville"
CA-2023-107793,2025-12-10,Brother Monochrome Copier,Technology,Copiers,1030676.57,5,360736.26,Home Office,West,"Oregon, Portland"
CA-2023-107935,2025-12-10,Desk Organizer Tray,Furniture,Furnishings,2742.32,2,-391.76,Home Office,East,"Massachusetts, Boston"
CA-2022-101204,2025-12-11,Leather Laptop Sleeve,Technology,Accessories,34303.9,6,8575.56,Consumer,South,"North Carolina, Charlotte"
CA-2024-101514,2025-12-11,Label Printer XL,Technology,Machines,38904.59,1,-13894.2,Consumer,East,"New York, New York City"
CA-2022-101583,2025-12-11,iPhone 15 Pro,Technology,Phones,41496.68,2,-0.0,Consumer,East,"New York, New York City"
CA-2024-101811,2025-12-11,Metal Frame Bookshelf,Furniture,Bookcases,186121.69,4,14889.37,Corporate,Central,"Texas, Houston"
CA-2024-102100,2025-12-11,Fine Tip Fineliners,Office Supplies,Art,812.57,1,243.19,Consumer,South,"Florida, Miami"
CA-2023-102779,2025-12-11,Plastic Storage Bins 6-Pack,Office Supplies,Storage,7865.08,2,0.0,Corporate,East,"New York, New York City"
CA-2025-102817,2025-12-11,Heavy Duty Shredder,Technology,Machines,98873.75,2,-18538.88,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-104335,2025-12-11,Compact Office Refrigerator,Office Supplies,Appliances,250443.37,7,22260.6,Home Office,East,"Pennsylvania, Philadelphia"
CA-2025-106400,2025-12-11,Heavy Duty D-Ring Binder,Office Supplies,Binders,9822.22,4,4419.75,Consumer,West,"California, San Francisco"
CA-2023-106753,2025-12-11,Heavy Duty D-Ring Binder,Office Supplies,Binders,541.99,1,169.32,Home Office,East,"District of Columbia, Washington"
CA-2022-107365,2025-12-11,Standing Desk Wood,Furniture,Tables,94857.38,3,-104344.28,Home Office,South,"Florida, Miami"
CA-2022-107908,2025-12-11,Standard Staples Box,Office Supplies,Fasteners,901.38,2,63.91,Consumer,South,"North Carolina, Charlotte"
CA-2023-101246,2025-12-12,Mechanical Keyboard,Technology,Accessories,32847.25,7,3864.48,Consumer,Central,"Texas, Austin"
CA-2022-101461,2025-12-12,Canon ImageClass Copier,Technology,Copiers,76622.28,1,26818.13,Consumer,South,"North Carolina, Charlotte"
CA-2024-101615,2025-12-12,Plastic Storage Bins 6-Pack,Office Supplies,Storage,39212.52,3,2178.75,Corporate,East,"New York, New York City"
CA-2024-102534,2025-12-12,Zipper Binder Portfolio,Office Supplies,Binders,2368.82,5,921.3,Corporate,West,"Washington, Seattle"
CA-2023-103773,2025-12-12,Coffee Table Modern,Furniture,Tables,236261.99,10,-55590.91,Consumer,Central,"Illinois, Chicago"
CA-2024-105736,2025-12-12,Compact Office Refrigerator,Office Supplies,Appliances,22561.89,4,4061.19,Corporate,East,"Pennsylvania, Philadelphia"
CA-2024-105862,2025-12-12,Heavy Duty Shredder,Technology,Machines,183174.36,2,-21550.12,Consumer,Central,"Michigan, Detroit"
CA-2022-105938,2025-12-12,Push Pins Assorted,Office Supplies,Fasteners,591.79,1,41.5,Corporate,West,"Oregon, Portland"
CA-2024-106829,2025-12-12,Premium Copy Paper Letter,Office Supplies,Paper,20066.08,8,8026.1,Consumer,West,"Washington, Seattle"
CA-2023-106842,2025-12-12,LED Desk Lamp,Furniture,Furnishings,17688.13,2,1965.44,Consumer,Central,"Illinois, Chicago"
CA-2022-106928,2025-12-12,Metal Frame Bookshelf,Furniture,Bookcases,69246.07,3,5539.42,Corporate,South,"Tennessee, Nashville"
CA-2022-106930,2025-12-12,Canon ImageClass Copier,Technology,Copiers,472578.76,2,165403.23,Consumer,Central,"Texas, Austin"
CA-2023-100381,2025-12-13,Standard Staples Box,Office Supplies,Fasteners,5346.03,9,1871.65,Consumer,East,"District of Columbia, Washington"
CA-2023-101238,2025-12-13,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,3820.49,2,1528.03,Home Office,East,"Massachusetts, Boston"
CA-2023-101372,2025-12-13,5-Shelf Oak Bookcase,Furniture,Bookcases,38097.0,2,-5714.55,Consumer,Central,"Michigan, Detroit"
CA-2022-101554,2025-12-13,Clear View Binder,Office Supplies,Binders,15316.82,9,5405.79,Home Office,South,"Tennessee, Nashville"
CA-2022-102410,2025-12-13,Microwave Oven Stainless Steel,Office Supplies,Appliances,137036.32,7,24666.77,Consumer,East,"Pennsylvania, Philadelphia"
CA-2024-103480,2025-12-13,Mesh Task Chair,Furniture,Chairs,280978.24,10,33717.09,Home Office,East,"District of Columbia, Washington"
CA-2025-105278,2025-12-13,Acrylic Paint Set,Office Supplies,Art,5381.72,5,1196.03,Home Office,East,"District of Columbia, Washington"
CA-2025-105489,2025-12-13,Premium Copy Paper Letter,Office Supplies,Paper,1452.5,2,581.0,Consumer,Central,"Texas, Houston"
CA-2022-105586,2025-12-13,Conference Room Table,Furniture,Tables,88646.49,2,-44323.66,Corporate,South,"Florida, Miami"
CA-2024-106790,2025-12-13,Folding Chair 4-Pack,Furniture,Chairs,36046.9,2,4325.13,Consumer,East,"New York, New York City"
CA-2025-107131,2025-12-13,Acrylic Paint Set,Office Supplies,Art,2129.78,2,375.99,Consumer,West,"Washington, Seattle"
CA-2024-107616,2025-12-13,Mechanical Keyboard,Technology,Accessories,14111.66,2,3528.33,Consumer,East,"Pennsylvania, Philadelphia"
CA-2022-107744,2025-12-13,Coffee Table Modern,Furniture,Tables,109511.86,3,-34221.73,Home Office,South,"Florida, Miami"
CA-2024-100013,2025-12-14,Heavy Duty Shelving Unit,Office Supplies,Storage,16829.08,1,934.58,Home Office,East,"New York, New York City"
CA-2023-100383,2025-12-14,HP LaserJet Pro Copier,Technology,Copiers,328378.71,3,91216.17,Consumer,Central,"Michigan, Detroit"
CA-2022-100591,2025-12-14,Premium Copy Paper Letter,Office Supplies,Paper,2332.3,2,686.41,Consumer,Central,"Illinois, Chicago"
CA-2025-100660,2025-12-14,Rubber Bands Asst.,Office Supplies,Fasteners,2079.98,2,577.68,Consumer,South,"Tennessee, Nashville"
CA-2025-102337,2025-12-14,Canon ImageClass Copier,Technology,Copiers,809112.22,7,190378.76,Consumer,East,"District of Columbia, Washington"
CA-2024-102938,2025-12-14,Catalog Envelopes 100-Count,Office Supplies,Envelopes,871.5,1,348.6,Consumer,West,"Oregon, Portland"
CA-2024-105321,2025-12-14,iPhone 15 Pro,Technology,Phones,50117.06,2,7517.31,Corporate,South,"Tennessee, Nashville"
CA-2022-106728,2025-12-14,LED Desk Lamp,Furniture,Furnishings,4174.07,3,834.98,Home Office,South,"Georgia, Atlanta"
CA-2022-106957,2025-12-14,5-Shelf Oak Bookcase,Furniture,Bookcases,28451.57,1,-632.46,Consumer,South,"Tennessee, Nashville"
CA-2025-101212,2025-12-15,Mesh Task Chair,Furniture,Chairs,71592.48,5,1591.11,Corporate,South,"Georgia, Atlanta"
CA-2024-101448,2025-12-15,Heavy Duty D-Ring Binder,Office Supplies,Binders,2108.2,3,451.52,Consumer,West,"California, San Francisco"
CA-2024-101484,2025-12-15,Heavy Duty Shredder,Technology,Machines,252573.15,5,12629.28,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-102321,2025-12-15,Standard Staples Box,Office Supplies,Fasteners,502.15,1,175.13,Home Office,South,"Florida, Miami"
CA-2022-102674,2025-12-15,Drafting Table Adjustable,Furniture,Tables,32557.58,1,-5426.54,Corporate,West,"California, San Francisco"
CA-2022-103016,2025-12-15,Anti-Fatigue Floor Mat,Furniture,Furnishings,3298.42,1,659.85,Corporate,West,"California, Los Angeles"
CA-2022-103884,2025-12-15,Label Printer XL,Technology,Machines,108392.19,3,-6020.82,Corporate,East,"Pennsylvania, Philadelphia"
CA-2022-104017,2025-12-15,Scanner & Document Digitizer,Technology,Machines,267070.76,3,13353.87,Consumer,South,"Georgia, Atlanta"
CA-2024-104774,2025-12-15,Executive Leather Chair,Furniture,Chairs,9204.7,1,-921.3,Consumer,West,"California, Los Angeles"
CA-2024-104824,2025-12-15,3-Ring Binder 2-inch,Office Supplies,Binders,9430.46,5,4243.79,Corporate,South,"Georgia, Atlanta"
CA-2025-105160,2025-12-15,Paper Clips Jumbo,Office Supplies,Fasteners,520.41,3,97.11,Home Office,Central,"Texas, Houston"
CA-2022-105713,2025-12-15,Conference Room Table,Furniture,Tables,89314.64,2,-21015.6,Consumer,South,"North Carolina, Charlotte"
CA-2022-105919,2025-12-15,Leather Laptop Sleeve,Technology,Accessories,55592.57,6,13898.35,Consumer,West,"California, Los Angeles"
CA-2022-106264,2025-12-15,Standard Staples Box,Office Supplies,Fasteners,1150.38,2,402.55,Home Office,West,"Washington, Seattle"
CA-2024-106439,2025-12-15,Xerox WorkCentre,Technology,Copiers,100741.25,1,35259.23,Home Office,Central,"Texas, Austin"
CA-2024-106604,2025-12-15,Noise Cancelling Headphones,Technology,Accessories,3434.54,3,-1716.44,Corporate,South,"Florida, Miami"
CA-2025-100792,2025-12-16,Rubber Bands Asst.,Office Supplies,Fasteners,282.2,1,66.4,Corporate,East,"District of Columbia, Washington"
CA-2022-100829,2025-12-16,Keurig Coffee Maker,Office Supplies,Appliances,150342.05,7,13363.83,Home Office,Central,"Illinois, Chicago"
CA-2025-101437,2025-12-16,Air Purifier HEPA,Office Supplies,Appliances,83768.58,3,-14360.66,Corporate,East,"New York, New York City"
CA-2025-103401,2025-12-16,Logitech Wireless Mouse,Technology,Accessories,19485.91,5,4871.27,Consumer,East,"District of Columbia, Washington"
CA-2023-103526,2025-12-16,5-Shelf Oak Bookcase,Furniture,Bookcases,35802.05,1,2864.33,Corporate,West,"California, Los Angeles"
CA-2025-104104,2025-12-16,3-Shelf Walnut Bookcase,Furniture,Bookcases,91867.72,2,7348.82,Consumer,Central,"Michigan, Detroit"
CA-2022-105001,2025-12-16,File Folder Labels,Office Supplies,Labels,7217.68,7,2886.74,Corporate,Central,"Michigan, Detroit"
CA-2022-105085,2025-12-16,Scanner & Document Digitizer,Technology,Machines,115575.01,7,-6420.88,Corporate,West,"California, San Francisco"
CA-2023-105245,2025-12-16,Push Pins Assorted,Office Supplies,Fasteners,1638.42,5,573.53,Consumer,East,"New York, New York City"
CA-2022-106081,2025-12-16,Recycled Printer Paper,Office Supplies,Paper,10672.97,4,4269.52,Corporate,East,"New York, New York City"
CA-2022-106257,2025-12-16,Desk Organizer Tray,Furniture,Furnishings,23879.93,3,4775.82,Consumer,West,"California, Los Angeles"
CA-2022-106651,2025-12-16,3-Shelf Walnut Bookcase,Furniture,Bookcases,41849.43,1,3347.39,Corporate,South,"Georgia, Atlanta"
CA-2023-106942,2025-12-16,Drafting Table Adjustable,Furniture,Tables,59873.71,1,-2992.98,Consumer,South,"Georgia, Atlanta"
CA-2024-107040,2025-12-16,Samsung Galaxy S24,Technology,Phones,17544.54,1,2631.93,Corporate,East,"Massachusetts, Boston"
CA-2023-107189,2025-12-16,Standard Staples Box,Office Supplies,Fasteners,2131.44,2,746.17,Corporate,West,"California, San Francisco"
CA-2024-107541,2025-12-16,Bubble Mailers Padded,Office Supplies,Envelopes,8586.35,6,3434.54,Consumer,South,"Tennessee, Nashville"
CA-2024-107574,2025-12-16,Heavy Duty D-Ring Binder,Office Supplies,Binders,3865.31,2,1363.69,Home Office,West,"California, San Francisco"
CA-2024-107808,2025-12-16,Executive Leather Chair,Furniture,Chairs,35500.76,1,4260.39,Corporate,East,"Pennsylvania, Philadelphia"
CA-2025-100253,2025-12-17,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,924.62,2,307.93,Home Office,South,"Florida, Miami"
CA-2022-101694,2025-12-17,Bubble Mailers Padded,Office Supplies,Envelopes,2367.16,3,337.81,Corporate,West,"Washington, Seattle"
CA-2024-102298,2025-12-17,Keurig Coffee Maker,Office Supplies,Appliances,19444.41,1,3500.11,Corporate,South,"North Carolina, Charlotte"
CA-2022-102437,2025-12-17,Anti-Fatigue Floor Mat,Furniture,Furnishings,14035.3,2,2807.06,Corporate,East,"Pennsylvania, Philadelphia"
CA-2023-103380,2025-12-17,Rubber Bands Asst.,Office Supplies,Fasteners,5116.95,6,1791.14,Consumer,South,"Tennessee, Nashville"
CA-2022-104345,2025-12-17,Sketching Colored Pencils,Office Supplies,Art,1011.77,2,302.95,Home Office,South,"North Carolina, Charlotte"
CA-2025-104547,2025-12-17,LED Desk Lamp,Furniture,Furnishings,41686.75,5,8337.35,Consumer,East,"New York, New York City"
CA-2024-104564,2025-12-17,Under-bed Storage Organizer,Office Supplies,Storage,62591.96,10,9388.13,Consumer,West,"Oregon, Portland"
CA-2023-105951,2025-12-17,Zipper Binder Portfolio,Office Supplies,Binders,3107.52,4,1398.55,Consumer,West,"California, Los Angeles"
CA-2025-106294,2025-12-17,5-Shelf Oak Bookcase,Furniture,Bookcases,80143.14,8,-12022.55,Consumer,West,"Washington, Seattle"
CA-2023-106936,2025-12-17,Catalog Envelopes 100-Count,Office Supplies,Envelopes,9353.27,7,2750.62,Home Office,West,"California, Los Angeles"
CA-2025-107090,2025-12-17,Microwave Oven Stainless Steel,Office Supplies,Appliances,276688.8,8,49803.32,Consumer,East,"Massachusetts, Boston"
CA-2024-100422,2025-12-18,Push Pins Assorted,Office Supplies,Fasteners,4105.18,7,770.24,Corporate,East,"New York, New York City"
CA-2024-100941,2025-12-18,Address Labels Roll,Office Supplies,Labels,7153.77,5,2861.84,Corporate,South,"Tennessee, Nashville"
CA-2023-101022,2025-12-18,3D Printer Pro,Technology,Machines,80672.68,2,-28810.96,Corporate,West,"Oregon, Portland"
CA-2025-101143,2025-12-18,iPhone 15 Pro,Technology,Phones,326905.46,5,49035.57,Home Office,West,"Washington, Seattle"
CA-2023-101225,2025-12-18,Address Labels Roll,Office Supplies,Labels,5327.77,5,2131.44,Corporate,South,"Tennessee, Nashville"
CA-2023-101256,2025-12-18,Acrylic Paint Set,Office Supplies,Art,8265.14,6,1033.35,Corporate,South,"North Carolina, Charlotte"
CA-2023-101499,2025-12-18,Canon ImageClass Copier,Technology,Copiers,738787.98,3,258575.71,Consumer,South,"North Carolina, Charlotte"
CA-2025-101983,2025-12-18,Heavy Duty Shredder,Technology,Machines,87342.56,1,-4852.18,Home Office,West,"California, San Francisco"
CA-2025-102310,2025-12-18,Whiteboard Markers 12-Pack,Office Supplies,Art,14422.91,6,1802.76,Consumer,West,"Oregon, Portland"
